IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
16.24.96.56,2053,443,true,MRS,Europe,Marseille,258,4.50
35.94.178.201,443,443,true,PDX,North America,Portland,203,4.46
35.91.70.38,443,443,true,PDX,North America,Portland,203,4.44
54.244.109.11,443,443,true,SEA,North America,Seattle,197,4.42
35.156.162.198,2053,443,true,FRA,Europe,Frankfurt,174,4.41
3.28.222.212,8443,443,true,MRS,Europe,Marseille,285,4.40
18.116.231.241,443,443,true,ORD,North America,Chicago,226,4.39
54.189.132.162,443,443,true,PDX,North America,Portland,238,4.39
13.233.5.49,443,443,true,BOM,Asia Pacific,Mumbai,52,4.38
34.217.120.82,443,443,true,PDX,North America,Portland,195,4.35
35.86.125.119,443,443,true,PDX,North America,Portland,198,4.31
54.202.78.74,443,443,true,PDX,North America,Portland,201,4.30
18.236.142.28,443,443,true,PDX,North America,Portland,205,4.25
3.28.222.212,2053,443,true,MRS,Europe,Marseille,271,4.22
35.156.148.100,8443,443,true,FRA,Europe,Frankfurt,187,4.17
18.216.109.88,443,443,true,ORD,North America,Chicago,224,4.17
35.92.116.160,443,443,true,PDX,North America,Portland,201,4.15
3.29.237.78,2053,443,true,MRS,Europe,Marseille,276,4.15
54.219.139.36,443,443,true,SJC,North America,San Jose,185,4.07
18.218.106.124,443,443,true,ORD,North America,Chicago,224,4.03
204.110.223.148,80,443,true,CMH,North America,Columbus,224,3.92
54.200.244.93,443,443,true,PDX,North America,Portland,200,3.92
35.87.238.211,443,443,true,PDX,North America,Portland,201,3.85
35.94.93.115,443,443,true,PDX,North America,Portland,215,3.84
18.217.147.34,443,443,true,ORD,North America,Chicago,220,3.83
35.90.248.131,443,443,true,PDX,North America,Portland,206,3.74
18.162.97.34,443,443,true,HKG,Asia Pacific,Hong Kong,34,3.72
3.7.108.69,443,443,true,BOM,Asia Pacific,Mumbai,56,3.71
35.95.142.54,443,443,true,PDX,North America,Portland,200,3.70
34.217.32.136,443,443,true,PDX,North America,Portland,202,3.65
35.156.255.225,443,443,true,FRA,Europe,Frankfurt,184,3.57
34.220.47.71,443,443,true,PDX,North America,Portland,200,3.54
35.87.107.76,443,443,true,PDX,North America,Portland,198,3.51
34.216.225.135,443,443,true,PDX,North America,Portland,204,3.49
35.94.249.52,443,443,true,PDX,North America,Portland,200,3.49
18.135.103.114,80,443,true,LHR,Europe,London,155,3.34
3.144.44.111,443,443,true,ORD,North America,Chicago,224,3.33
35.90.28.157,443,443,true,PDX,North America,Portland,201,3.33
18.217.122.217,443,443,true,ORD,North America,Chicago,234,3.33
3.111.155.29,443,443,true,BOM,Asia Pacific,Mumbai,64,3.20
35.93.162.9,443,443,true,PDX,North America,Portland,203,3.16
35.182.227.99,443,443,false,YUL,North America,Montréal,252,3.15
3.96.145.1,443,443,false,YUL,North America,Montréal,247,3.15
35.88.154.255,443,443,true,PDX,North America,Portland,197,3.09
35.91.229.181,443,443,true,PDX,North America,Portland,201,3.05
35.86.77.185,443,443,true,PDX,North America,Portland,204,3.03
3.144.255.164,443,443,true,ORD,North America,Chicago,221,3.03
35.94.129.36,443,443,true,PDX,North America,Portland,208,3.00
34.222.62.60,443,443,true,PDX,North America,Portland,207,2.88
18.222.206.113,443,443,true,ORD,North America,Chicago,220,2.78
3.144.6.64,443,443,true,ORD,North America,Chicago,223,2.76
35.87.24.231,443,443,true,PDX,North America,Portland,203,2.75
18.133.250.248,8080,443,true,LHR,Europe,London,175,2.75
3.140.254.24,443,443,true,ORD,North America,Chicago,241,2.72
35.90.13.33,443,443,true,PDX,North America,Portland,199,2.72
18.130.139.227,80,443,true,LHR,Europe,London,155,2.69
3.144.7.142,443,443,true,ORD,North America,Chicago,227,2.68
3.24.174.233,443,443,true,SYD,Oceania,Sydney,95,2.67
3.145.19.125,443,443,true,ORD,North America,Chicago,224,2.67
35.93.249.176,443,443,true,PDX,North America,Portland,199,2.64
3.15.20.140,443,443,true,ORD,North America,Chicago,233,2.54
3.14.84.127,443,443,true,ORD,North America,Chicago,224,2.52
35.89.232.190,443,443,true,PDX,North America,Portland,201,2.51
35.95.178.68,443,443,true,PDX,North America,Portland,199,2.50
35.92.50.5,443,443,true,PDX,North America,Portland,198,2.47
3.145.65.122,443,443,true,ORD,North America,Chicago,224,2.46
35.86.193.203,443,443,true,PDX,North America,Portland,199,2.46
3.15.180.115,443,443,true,ORD,North America,Chicago,220,2.45
3.14.135.194,443,443,true,ORD,North America,Chicago,229,2.45
3.139.82.40,443,443,true,ORD,North America,Chicago,226,2.44
3.139.88.21,443,443,true,ORD,North America,Chicago,220,2.42
3.143.108.59,443,443,true,ORD,North America,Chicago,221,2.42
54.219.130.94,80,443,true,SJC,North America,San Jose,184,2.30
18.217.119.70,443,443,true,ORD,North America,Chicago,224,2.29
34.219.8.216,443,443,true,PDX,North America,Portland,198,2.26
3.140.245.15,443,443,true,ORD,North America,Chicago,232,2.22
34.217.36.36,443,443,true,PDX,North America,Portland,201,2.21
3.145.178.187,443,443,true,ORD,North America,Chicago,224,2.14
35.90.93.4,443,443,true,PDX,North America,Portland,200,2.13
35.89.244.236,443,443,true,PDX,North America,Portland,202,2.10
35.156.148.100,2053,443,true,FRA,Europe,Frankfurt,174,2.08
3.145.196.114,443,443,true,ORD,North America,Chicago,235,2.05
3.140.253.77,443,443,true,ORD,North America,Chicago,220,2.04
52.197.230.94,443,443,true,NRT,Asia Pacific,Tokyo,70,2.03
3.14.81.43,443,443,true,ORD,North America,Chicago,231,2.00
3.12.152.88,443,443,true,ORD,North America,Chicago,224,1.98
3.141.197.34,443,443,true,ORD,North America,Chicago,228,1.97
35.156.210.99,443,443,true,FRA,Europe,Frankfurt,169,1.96
3.139.82.244,443,443,true,ORD,North America,Chicago,233,1.95
3.145.75.196,443,443,true,ORD,North America,Chicago,226,1.94
34.220.183.196,443,443,true,PDX,North America,Portland,197,1.92
204.110.221.207,80,443,true,PDX,North America,Portland,208,1.87
35.87.52.212,443,443,true,PDX,North America,Portland,200,1.81
3.142.187.220,443,443,true,ORD,North America,Chicago,232,1.80
35.94.190.253,443,443,true,PDX,North America,Portland,198,1.76
3.142.99.196,443,443,true,ORD,North America,Chicago,233,1.75
3.15.229.47,443,443,true,ORD,North America,Chicago,225,1.73
18.225.234.16,443,443,true,ORD,North America,Chicago,227,1.73
35.90.212.38,443,443,true,PDX,North America,Portland,197,1.71
35.89.109.65,443,443,true,PDX,North America,Portland,201,1.70
3.145.46.34,443,443,true,ORD,North America,Chicago,223,1.64
3.15.178.234,443,443,true,ORD,North America,Chicago,225,1.62
13.54.198.183,443,443,true,SYD,Oceania,Sydney,94,1.61
3.143.255.104,443,443,true,ORD,North America,Chicago,221,1.57
3.15.220.193,443,443,true,ORD,North America,Chicago,224,1.55
204.110.221.7,80,443,true,PDX,North America,Portland,198,1.54
35.86.162.112,443,443,true,PDX,North America,Portland,200,1.54
35.86.116.248,443,443,true,PDX,North America,Portland,203,1.51
3.142.52.204,443,443,true,ORD,North America,Chicago,232,1.50
3.142.54.67,443,443,true,ORD,North America,Chicago,233,1.47
18.224.177.250,443,443,true,CMH,North America,Columbus,223,1.45
35.86.80.228,443,443,true,PDX,North America,Portland,203,1.42
3.15.12.90,443,443,true,ORD,North America,Chicago,231,1.42
35.94.29.236,443,443,true,PDX,North America,Portland,200,1.33
54.248.121.219,443,443,true,NRT,Asia Pacific,Tokyo,70,1.33
54.199.222.232,443,443,true,NRT,Asia Pacific,Tokyo,71,1.31
35.88.24.92,443,443,true,PDX,North America,Portland,199,1.27
3.138.191.166,443,443,true,ORD,North America,Chicago,224,1.25
35.94.101.197,443,443,true,PDX,North America,Portland,218,1.25
35.182.7.190,80,443,true,YUL,North America,Montréal,243,1.13
15.223.72.108,2053,443,true,YUL,North America,Montréal,245,1.05
18.216.55.100,443,443,true,CMH,North America,Columbus,224,0.93
35.91.246.73,443,443,true,PDX,North America,Portland,198,0.79
50.112.33.254,443,443,true,SEA,North America,Seattle,204,0.77
18.133.235.78,2053,443,true,LHR,Europe,London,165,0.72
18.119.117.62,443,443,true,ORD,North America,Chicago,221,0.64
18.118.193.209,443,443,true,ORD,North America,Chicago,231,0.63
18.119.113.231,443,443,true,ORD,North America,Chicago,220,0.63
35.182.151.41,80,443,true,YUL,North America,Montréal,245,0.59
3.99.180.197,80,443,true,YUL,North America,Montréal,242,0.58
54.79.133.41,443,443,true,SYD,Oceania,Sydney,94,0.57
35.94.183.41,443,443,true,PDX,North America,Portland,204,0.57
35.91.252.245,443,443,true,PDX,North America,Portland,199,0.48
15.157.62.167,80,443,true,YUL,North America,Montréal,251,0.45
3.99.182.143,80,443,true,YUL,North America,Montréal,249,0.44
3.72.72.84,443,443,true,FRA,Europe,Frankfurt,170,0.37
3.76.154.119,443,443,true,FRA,Europe,Frankfurt,170,0.35
35.183.126.192,80,443,true,YUL,North America,Montréal,246,0.34
35.183.81.113,80,443,true,YUL,North America,Montréal,260,0.33
18.133.134.185,8080,443,true,LHR,Europe,London,160,0.30
35.183.110.237,80,443,true,YUL,North America,Montréal,242,0.29
18.118.146.79,443,443,true,ORD,North America,Chicago,224,0.25
35.183.163.195,80,443,true,YUL,North America,Montréal,245,0.24
15.223.1.101,443,443,true,YUL,North America,Montréal,248,0.24
213.170.157.1,443,443,true,SEA,North America,Seattle,224,0.21
52.60.49.91,80,443,true,YUL,North America,Montréal,246,0.20
3.138.56.2,80,443,true,CMH,North America,Columbus,225,0.19
18.219.5.81,80,443,true,CMH,North America,Columbus,220,0.17
18.134.37.97,443,443,true,LHR,Europe,London,166,0.17
18.135.188.86,443,443,true,LHR,Europe,London,165,0.16
18.156.21.22,443,443,true,FRA,Europe,Frankfurt,168,0.16
18.119.113.21,443,443,true,ORD,North America,Chicago,220,0.15
18.130.58.104,80,443,true,LHR,Europe,London,183,0.13
3.120.212.75,443,443,true,FRA,Europe,Frankfurt,193,0.13
18.119.167.77,443,443,true,ORD,North America,Chicago,233,0.13
50.112.166.63,443,443,true,PDX,North America,Portland,203,0.12
44.226.147.29,443,443,true,PDX,North America,Portland,202,0.12
44.227.22.10,443,443,true,PDX,North America,Portland,196,0.12
54.71.238.195,443,443,true,PDX,North America,Portland,204,0.12
52.89.138.13,443,443,true,PDX,North America,Portland,202,0.12
44.230.218.23,443,443,true,PDX,North America,Portland,202,0.11
3.99.106.179,443,443,true,YUL,North America,Montréal,244,0.10
15.157.7.168,443,443,true,YUL,North America,Montréal,255,0.10
18.135.67.188,443,443,true,LHR,Europe,London,166,0.09
15.157.62.167,443,443,true,YUL,North America,Montréal,248,0.09
18.118.141.91,443,443,true,ORD,North America,Chicago,232,0.09
3.98.73.243,443,443,true,YUL,North America,Montréal,246,0.09
18.217.99.144,443,443,true,ORD,North America,Chicago,222,0.07
18.118.84.1,443,443,true,ORD,North America,Chicago,221,0.06
3.96.145.170,443,443,true,YUL,North America,Montréal,241,0.05
13.49.166.245,443,443,true,ARN,Europe,Stockholm,207,0.02
43.204.115.165,2083,80,false,ORD,North America,Chicago,54,0.00
43.204.115.165,8880,80,false,ORD,North America,Chicago,55,0.00
13.201.77.134,80,80,false,ORD,North America,Chicago,58,0.00
13.233.115.251,8880,80,false,ORD,North America,Chicago,61,0.00
13.201.77.134,2096,80,false,ORD,North America,Chicago,80,0.00
13.235.79.32,8080,80,false,ORD,North America,Chicago,62,0.00
13.233.115.251,2053,80,false,ORD,North America,Chicago,52,0.00
13.233.115.251,2086,80,false,ORD,North America,Chicago,58,0.00
13.233.115.251,2082,80,false,ORD,North America,Chicago,54,0.00
13.201.77.134,2087,80,false,ORD,North America,Chicago,71,0.00
13.233.115.251,80,80,false,ORD,North America,Chicago,63,0.00
65.0.170.202,443,80,false,ORD,North America,Chicago,60,0.00
13.233.115.251,8080,80,false,ORD,North America,Chicago,62,0.00
13.233.115.251,2095,80,false,ORD,North America,Chicago,60,0.00
65.2.6.155,2086,80,false,ORD,North America,Chicago,53,0.00
13.233.28.21,2052,80,false,ORD,North America,Chicago,54,0.00
43.204.115.165,2087,80,false,ORD,North America,Chicago,55,0.00
13.235.79.32,2095,80,false,ORD,North America,Chicago,61,0.00
43.204.216.66,8443,80,false,ORD,North America,Chicago,57,0.00
65.0.170.202,2086,80,false,ORD,North America,Chicago,55,0.00
13.233.115.251,443,80,false,ORD,North America,Chicago,54,0.00
43.204.115.165,2053,80,false,ORD,North America,Chicago,66,0.00
13.235.79.32,2053,80,false,ORD,North America,Chicago,57,0.00
13.235.79.32,2052,80,false,ORD,North America,Chicago,58,0.00
13.233.28.21,2096,80,false,ORD,North America,Chicago,59,0.00
43.204.216.66,8880,80,false,ORD,North America,Chicago,54,0.00
43.204.115.165,2082,80,false,ORD,North America,Chicago,52,0.00
43.204.216.66,2082,80,false,ORD,North America,Chicago,65,0.00
43.204.216.66,2053,80,false,ORD,North America,Chicago,57,0.00
65.0.170.202,2087,80,false,ORD,North America,Chicago,60,0.00
13.233.28.21,8443,80,false,ORD,North America,Chicago,54,0.00
13.233.115.251,2087,80,false,ORD,North America,Chicago,51,0.00
13.233.115.251,2052,80,false,ORD,North America,Chicago,55,0.00
43.204.115.165,2086,80,false,ORD,North America,Chicago,61,0.00
13.201.77.134,2083,80,false,ORD,North America,Chicago,61,0.00
13.201.77.134,2086,80,false,ORD,North America,Chicago,54,0.00
13.201.77.134,8880,80,false,ORD,North America,Chicago,55,0.00
43.204.115.165,2095,80,false,ORD,North America,Chicago,67,0.00
13.235.79.32,80,80,false,ORD,North America,Chicago,61,0.00
43.204.115.165,80,80,false,ORD,North America,Chicago,62,0.00
13.235.79.32,443,80,false,ORD,North America,Chicago,57,0.00
13.235.79.32,2083,80,false,ORD,North America,Chicago,57,0.00
43.204.216.66,2083,80,false,ORD,North America,Chicago,54,0.00
43.204.216.66,2095,80,false,ORD,North America,Chicago,54,0.00
43.204.216.66,80,80,false,ORD,North America,Chicago,57,0.00
13.235.79.32,8443,80,false,ORD,North America,Chicago,58,0.00
13.201.77.134,8080,80,false,ORD,North America,Chicago,59,0.00
13.235.79.32,2082,80,false,ORD,North America,Chicago,58,0.00
43.204.216.66,2087,80,false,ORD,North America,Chicago,57,0.00
43.204.216.66,8080,80,false,ORD,North America,Chicago,58,0.00
65.0.170.202,8880,80,false,ORD,North America,Chicago,59,0.00
13.201.77.134,2052,80,false,ORD,North America,Chicago,61,0.00
13.233.28.21,443,80,false,ORD,North America,Chicago,56,0.00
13.201.77.134,2053,80,false,ORD,North America,Chicago,57,0.00
43.204.115.165,2052,80,false,ORD,North America,Chicago,54,0.00
13.233.28.21,8080,80,false,ORD,North America,Chicago,54,0.00
13.233.28.21,2053,80,false,ORD,North America,Chicago,52,0.00
13.233.28.21,8880,80,false,ORD,North America,Chicago,64,0.00
65.2.6.155,8443,80,false,ORD,North America,Chicago,57,0.00
65.2.6.155,443,80,false,ORD,North America,Chicago,58,0.00
65.0.170.202,2096,80,false,ORD,North America,Chicago,58,0.00
13.201.77.134,2082,80,false,ORD,North America,Chicago,97,0.00
65.2.6.155,2087,80,false,ORD,North America,Chicago,57,0.00
13.233.28.21,2087,80,false,ORD,North America,Chicago,63,0.00
43.204.115.165,8080,80,false,ORD,North America,Chicago,57,0.00
65.0.170.202,2082,80,false,ORD,North America,Chicago,54,0.00
43.204.216.66,2052,80,false,ORD,North America,Chicago,79,0.00
13.201.77.134,8443,80,false,ORD,North America,Chicago,62,0.00
43.204.216.66,2086,80,false,ORD,North America,Chicago,53,0.00
13.233.28.21,2083,80,false,ORD,North America,Chicago,55,0.00
13.233.28.21,2086,80,false,ORD,North America,Chicago,60,0.00
13.233.115.251,2096,80,false,ORD,North America,Chicago,58,0.00
65.2.6.155,8080,80,false,ORD,North America,Chicago,57,0.00
13.233.28.21,2095,80,false,ORD,North America,Chicago,58,0.00
65.2.6.155,80,80,false,ORD,North America,Chicago,55,0.00
65.2.6.155,2083,80,false,ORD,North America,Chicago,66,0.00
65.2.6.155,2096,80,false,ORD,North America,Chicago,66,0.00
65.2.6.155,2053,80,false,ORD,North America,Chicago,55,0.00
65.2.6.155,8880,80,false,ORD,North America,Chicago,57,0.00
65.2.6.155,2095,80,false,ORD,North America,Chicago,55,0.00
13.235.79.32,8880,80,false,ORD,North America,Chicago,61,0.00
35.177.213.196,443,80,false,ORD,North America,Chicago,161,0.00
18.169.133.105,2052,80,false,ORD,North America,Chicago,173,0.00
35.179.75.221,2087,80,false,ORD,North America,Chicago,153,0.00
18.169.133.105,80,80,false,ORD,North America,Chicago,155,0.00
35.179.75.221,443,80,false,ORD,North America,Chicago,176,0.00
18.169.133.105,2086,80,false,ORD,North America,Chicago,177,0.00
35.177.213.196,8880,80,false,ORD,North America,Chicago,162,0.00
13.40.52.39,2053,80,false,ORD,North America,Chicago,165,0.00
35.177.213.196,2095,80,false,ORD,North America,Chicago,182,0.00
35.177.213.196,2083,80,false,ORD,North America,Chicago,159,0.00
18.132.209.12,8880,80,false,ORD,North America,Chicago,160,0.00
35.177.213.196,8443,80,false,ORD,North America,Chicago,155,0.00
35.179.75.221,80,80,false,ORD,North America,Chicago,168,0.00
35.177.213.196,2086,80,false,ORD,North America,Chicago,155,0.00
18.132.209.12,2053,80,false,ORD,North America,Chicago,160,0.00
18.132.209.12,8443,80,false,ORD,North America,Chicago,167,0.00
35.179.75.221,2095,80,false,ORD,North America,Chicago,184,0.00
18.132.209.12,80,80,false,ORD,North America,Chicago,176,0.00
35.179.75.221,2086,80,false,ORD,North America,Chicago,168,0.00
18.132.209.12,2086,80,false,ORD,North America,Chicago,160,0.00
35.179.75.221,2053,80,false,ORD,North America,Chicago,175,0.00
18.169.133.105,2095,80,false,ORD,North America,Chicago,153,0.00
18.169.133.105,2087,80,false,ORD,North America,Chicago,154,0.00
18.132.209.12,2095,80,false,ORD,North America,Chicago,175,0.00
18.169.133.105,8080,80,false,ORD,North America,Chicago,157,0.00
35.177.213.196,2053,80,false,ORD,North America,Chicago,160,0.00
35.179.75.221,2096,80,false,ORD,North America,Chicago,160,0.00
18.132.209.12,8080,80,false,ORD,North America,Chicago,176,0.00
18.132.209.12,2096,80,false,ORD,North America,Chicago,173,0.00
35.177.213.196,2096,80,false,ORD,North America,Chicago,155,0.00
35.177.213.196,2052,80,false,ORD,North America,Chicago,165,0.00
18.169.133.105,2096,80,false,ORD,North America,Chicago,161,0.00
35.177.213.196,80,80,false,ORD,North America,Chicago,160,0.00
13.40.52.39,443,80,false,ORD,North America,Chicago,165,0.00
18.132.209.12,2087,80,false,ORD,North America,Chicago,167,0.00
18.132.209.12,443,80,false,ORD,North America,Chicago,154,0.00
35.179.75.221,8080,80,false,ORD,North America,Chicago,155,0.00
35.179.75.221,8443,80,false,ORD,North America,Chicago,155,0.00
35.177.213.196,2082,80,false,ORD,North America,Chicago,154,0.00
35.179.75.221,8880,80,false,ORD,North America,Chicago,174,0.00
18.169.133.105,8880,80,false,ORD,North America,Chicago,183,0.00
35.179.75.221,2082,80,false,ORD,North America,Chicago,155,0.00
18.169.133.105,2082,80,false,ORD,North America,Chicago,154,0.00
18.132.209.12,2083,80,false,ORD,North America,Chicago,164,0.00
34.218.237.80,8443,80,false,ORD,North America,Chicago,195,0.00
34.218.237.80,2096,80,false,ORD,North America,Chicago,203,0.00
34.221.93.38,2095,80,false,ORD,North America,Chicago,198,0.00
54.185.154.254,8080,80,false,ORD,North America,Chicago,200,0.00
34.213.152.207,2053,80,false,ORD,North America,Chicago,201,0.00
35.93.190.39,80,80,false,ORD,North America,Chicago,197,0.00
54.185.154.254,8443,80,false,ORD,North America,Chicago,200,0.00
34.218.237.80,2083,80,false,ORD,North America,Chicago,203,0.00
34.215.147.199,2083,80,false,ORD,North America,Chicago,197,0.00
34.217.60.138,2087,80,false,ORD,North America,Chicago,200,0.00
54.185.154.254,2052,80,false,ORD,North America,Chicago,195,0.00
35.93.4.236,8880,80,false,ORD,North America,Chicago,212,0.00
18.236.74.87,2086,80,false,ORD,North America,Chicago,199,0.00
34.221.108.31,80,80,false,ORD,North America,Chicago,203,0.00
34.215.147.199,2095,80,false,ORD,North America,Chicago,199,0.00
34.213.152.207,2087,80,false,ORD,North America,Chicago,197,0.00
35.92.242.217,2052,80,false,ORD,North America,Chicago,208,0.00
52.25.64.223,8080,80,false,ORD,North America,Chicago,202,0.00
35.93.188.199,8080,80,false,ORD,North America,Chicago,197,0.00
34.213.152.207,2052,80,false,ORD,North America,Chicago,206,0.00
18.236.74.87,2096,80,false,ORD,North America,Chicago,203,0.00
34.217.60.138,80,80,false,ORD,North America,Chicago,203,0.00
35.92.52.152,8880,80,false,ORD,North America,Chicago,201,0.00
35.92.242.217,2053,80,false,ORD,North America,Chicago,200,0.00
34.218.237.80,2087,80,false,ORD,North America,Chicago,203,0.00
54.218.45.9,2087,80,false,ORD,North America,Chicago,205,0.00
35.93.190.39,2086,80,false,ORD,North America,Chicago,200,0.00
35.92.52.152,2052,80,false,ORD,North America,Chicago,195,0.00
34.215.147.199,8080,80,false,ORD,North America,Chicago,201,0.00
35.92.52.152,443,80,false,ORD,North America,Chicago,195,0.00
34.217.60.138,443,80,false,ORD,North America,Chicago,200,0.00
54.202.86.200,2096,80,false,ORD,North America,Chicago,204,0.00
54.185.154.254,2095,80,false,ORD,North America,Chicago,197,0.00
34.221.93.38,2096,80,false,ORD,North America,Chicago,203,0.00
54.185.154.254,2096,80,false,ORD,North America,Chicago,200,0.00
34.213.152.207,2086,80,false,ORD,North America,Chicago,201,0.00
18.236.74.87,2083,80,false,ORD,North America,Chicago,203,0.00
35.93.188.199,2082,80,false,ORD,North America,Chicago,201,0.00
34.217.60.138,2095,80,false,ORD,North America,Chicago,199,0.00
34.217.60.138,2053,80,false,ORD,North America,Chicago,199,0.00
34.215.147.199,2096,80,false,ORD,North America,Chicago,197,0.00
54.185.154.254,2082,80,false,ORD,North America,Chicago,195,0.00
18.236.74.87,2087,80,false,ORD,North America,Chicago,201,0.00
35.93.190.39,2053,80,false,ORD,North America,Chicago,203,0.00
35.93.190.39,2083,80,false,ORD,North America,Chicago,201,0.00
35.93.4.236,2052,80,false,ORD,North America,Chicago,199,0.00
18.236.74.87,443,80,false,ORD,North America,Chicago,197,0.00
54.185.154.254,2083,80,false,ORD,North America,Chicago,199,0.00
54.202.86.200,2053,80,false,ORD,North America,Chicago,201,0.00
54.202.86.200,443,80,false,ORD,North America,Chicago,199,0.00
34.213.152.207,443,80,false,ORD,North America,Chicago,200,0.00
35.92.242.217,8443,80,false,ORD,North America,Chicago,199,0.00
35.93.190.39,2052,80,false,ORD,North America,Chicago,203,0.00
35.92.242.217,2095,80,false,ORD,North America,Chicago,201,0.00
54.218.45.9,2096,80,false,ORD,North America,Chicago,199,0.00
35.92.52.152,2096,80,false,ORD,North America,Chicago,198,0.00
34.221.93.38,443,80,false,ORD,North America,Chicago,200,0.00
54.184.86.2,2096,80,false,ORD,North America,Chicago,202,0.00
35.92.52.152,8443,80,false,ORD,North America,Chicago,195,0.00
54.184.86.2,2082,80,false,ORD,North America,Chicago,200,0.00
34.217.60.138,2082,80,false,ORD,North America,Chicago,199,0.00
54.218.45.9,8880,80,false,ORD,North America,Chicago,204,0.00
54.218.45.9,8080,80,false,ORD,North America,Chicago,199,0.00
35.92.242.217,2096,80,false,ORD,North America,Chicago,197,0.00
34.218.237.80,2086,80,false,ORD,North America,Chicago,203,0.00
54.185.154.254,2087,80,false,ORD,North America,Chicago,203,0.00
35.93.188.199,2053,80,false,ORD,North America,Chicago,209,0.00
54.202.86.200,80,80,false,ORD,North America,Chicago,201,0.00
35.93.190.39,8443,80,false,ORD,North America,Chicago,199,0.00
35.93.188.199,80,80,false,ORD,North America,Chicago,205,0.00
18.236.74.87,8443,80,false,ORD,North America,Chicago,197,0.00
35.92.52.152,2087,80,false,ORD,North America,Chicago,201,0.00
35.92.52.152,2082,80,false,ORD,North America,Chicago,200,0.00
54.185.154.254,2053,80,false,ORD,North America,Chicago,198,0.00
54.202.86.200,8443,80,false,ORD,North America,Chicago,203,0.00
35.93.4.236,8443,80,false,ORD,North America,Chicago,201,0.00
54.185.154.254,443,80,false,ORD,North America,Chicago,203,0.00
35.92.52.152,8080,80,false,ORD,North America,Chicago,195,0.00
34.215.147.199,2082,80,false,ORD,North America,Chicago,202,0.00
35.93.188.199,2095,80,false,ORD,North America,Chicago,202,0.00
35.93.188.199,2052,80,false,ORD,North America,Chicago,204,0.00
35.93.188.199,2086,80,false,ORD,North America,Chicago,197,0.00
34.215.147.199,8443,80,false,ORD,North America,Chicago,197,0.00
54.184.86.2,8080,80,false,ORD,North America,Chicago,215,0.00
54.185.154.254,80,80,false,ORD,North America,Chicago,202,0.00
35.93.188.199,2083,80,false,ORD,North America,Chicago,197,0.00
54.184.86.2,2083,80,false,ORD,North America,Chicago,207,0.00
54.184.86.2,2095,80,false,ORD,North America,Chicago,209,0.00
34.213.152.207,8080,80,false,ORD,North America,Chicago,209,0.00
54.184.86.2,80,80,false,ORD,North America,Chicago,198,0.00
34.215.147.199,2087,80,false,ORD,North America,Chicago,202,0.00
54.202.86.200,2095,80,false,ORD,North America,Chicago,203,0.00
54.184.86.2,8880,80,false,ORD,North America,Chicago,198,0.00
35.93.4.236,443,80,false,ORD,North America,Chicago,201,0.00
34.215.147.199,443,80,false,ORD,North America,Chicago,197,0.00
18.236.74.87,2053,80,false,ORD,North America,Chicago,199,0.00
35.93.188.199,8443,80,false,ORD,North America,Chicago,199,0.00
35.92.242.217,2083,80,false,ORD,North America,Chicago,199,0.00
35.93.188.199,443,80,false,ORD,North America,Chicago,200,0.00
54.218.45.9,2082,80,false,ORD,North America,Chicago,200,0.00
35.93.190.39,443,80,false,ORD,North America,Chicago,199,0.00
54.218.45.9,2095,80,false,ORD,North America,Chicago,201,0.00
54.184.86.2,2052,80,false,ORD,North America,Chicago,195,0.00
35.92.242.217,2082,80,false,ORD,North America,Chicago,201,0.00
54.184.86.2,2086,80,false,ORD,North America,Chicago,204,0.00
34.218.237.80,443,80,false,ORD,North America,Chicago,198,0.00
18.236.74.87,8880,80,false,ORD,North America,Chicago,201,0.00
34.218.237.80,8080,80,false,ORD,North America,Chicago,198,0.00
35.92.52.152,2086,80,false,ORD,North America,Chicago,198,0.00
54.184.86.2,2053,80,false,ORD,North America,Chicago,198,0.00
35.93.190.39,2082,80,false,ORD,North America,Chicago,203,0.00
34.218.237.80,2053,80,false,ORD,North America,Chicago,198,0.00
18.236.74.87,80,80,false,ORD,North America,Chicago,197,0.00
35.93.188.199,2096,80,false,ORD,North America,Chicago,198,0.00
35.93.190.39,2095,80,false,ORD,North America,Chicago,196,0.00
35.93.4.236,2086,80,false,ORD,North America,Chicago,200,0.00
35.93.190.39,2096,80,false,ORD,North America,Chicago,198,0.00
52.25.64.223,8880,80,false,ORD,North America,Chicago,199,0.00
34.218.237.80,2082,80,false,ORD,North America,Chicago,203,0.00
35.92.52.152,2083,80,false,ORD,North America,Chicago,198,0.00
35.93.190.39,8080,80,false,ORD,North America,Chicago,201,0.00
54.184.86.2,443,80,false,ORD,North America,Chicago,195,0.00
52.25.64.223,8443,80,false,ORD,North America,Chicago,197,0.00
18.236.74.87,2082,80,false,ORD,North America,Chicago,200,0.00
35.93.4.236,80,80,false,ORD,North America,Chicago,201,0.00
34.215.147.199,8880,80,false,ORD,North America,Chicago,198,0.00
54.218.45.9,443,80,false,ORD,North America,Chicago,203,0.00
34.221.108.31,8080,80,false,ORD,North America,Chicago,206,0.00
52.25.64.223,2083,80,false,ORD,North America,Chicago,200,0.00
34.221.93.38,2053,80,false,ORD,North America,Chicago,201,0.00
35.93.4.236,2096,80,false,ORD,North America,Chicago,200,0.00
54.202.86.200,2087,80,false,ORD,North America,Chicago,201,0.00
