IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.193.65,80,80,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.50.180,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.163.195,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.67.133,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.161.129,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.99.169,8880,8880,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.229.190,8880,8880,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.142.191,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.215.228,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.237.131,8080,8080,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.50.180,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.235.164,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.11.158,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.146.222,2095,2095,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.162.45,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
47.245.105.224,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.00
47.245.105.224,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.60.54,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.83.71,2095,2095,false,SIN,Asia Pacific,Singapore,5,0.00
47.245.84.124,8080,8080,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.235.164,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.50.180,8880,8880,false,SIN,Asia Pacific,Singapore,5,0.00
47.245.102.52,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
47.245.102.52,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
47.245.86.230,8080,8080,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.49.65,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.174.142,2095,2095,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.210.57,2095,2095,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.209.14,8080,8080,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.0.162,80,80,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.5.10,80,80,false,SIN,Asia Pacific,Singapore,5,0.00
47.245.84.124,8880,8880,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.11.158,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.202.130,80,80,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.86.200,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.67.133,8880,8880,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.191.110,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
47.245.105.224,8080,8080,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.189.143,2095,2095,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.87.30,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.191.40,8080,8080,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.163.195,2095,2095,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.139.13,8080,8080,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.6.150,8080,8080,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.42.72,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
47.236.145.85,8880,8880,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.49.65,8080,8080,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.77.222,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.237.250,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.106.156,80,80,false,SIN,Asia Pacific,Singapore,5,0.00
47.245.114.163,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.104.37,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.110.81,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.00
47.236.102.102,80,80,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.200.145,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.198.34,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.00
47.245.114.163,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.00
47.245.86.230,2095,2095,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.97.50,80,80,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.84.214,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.1.92,8080,8080,false,SIN,Asia Pacific,Singapore,5,0.00
47.245.102.52,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.113.232,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
47.236.171.205,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.00
47.236.83.239,2095,2095,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.139.13,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.122.55,8880,8880,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.77.222,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.00
47.245.126.151,8080,8080,false,SIN,Asia Pacific,Singapore,5,0.00
47.237.125.8,2095,2095,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.208.38,8880,8880,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.209.14,2095,2095,false,SIN,Asia Pacific,Singapore,5,0.00
47.236.205.188,8080,8080,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.201.8,80,80,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.122.55,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.93.5,8880,8880,false,SIN,Asia Pacific,Singapore,5,0.00
47.245.118.70,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.86.200,8080,8080,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.139.13,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.40.37,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.87.30,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.6.150,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.199.220,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.120.87,2082,2082,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.99.169,2052,2052,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.111.175,2082,2082,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.6.150,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.110.81,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.0.162,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.106.156,8080,8080,false,SIN,Asia Pacific,Singapore,6,0.00
8.222.146.222,2082,2082,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.201.8,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.132.64,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.100.168,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.40.37,8080,8080,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.114.201,80,80,false,SIN,Asia Pacific,Singapore,6,0.00
47.245.126.151,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.51.211,8080,8080,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.169.164,2052,2052,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.248.47,2082,2082,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.42.72,80,80,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.83.201,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
47.245.86.230,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.200.145,2052,2052,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.248.47,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
8.222.222.64,8080,8080,false,SIN,Asia Pacific,Singapore,6,0.00
8.222.215.228,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.5.10,2052,2052,false,SIN,Asia Pacific,Singapore,6,0.00
47.237.92.26,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.99.169,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.253.41,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.83.201,2052,2052,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.124.227,8080,8080,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.77.222,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
8.222.214.231,80,80,false,SIN,Asia Pacific,Singapore,6,0.00
47.245.86.230,2082,2082,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.237.250,2052,2052,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.97.50,2052,2052,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.40.37,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.83.239,2082,2082,false,SIN,Asia Pacific,Singapore,6,0.00
8.222.144.50,8080,8080,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.120.87,80,80,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.78.1,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.170.232,8080,8080,false,SIN,Asia Pacific,Singapore,6,0.00
8.222.215.228,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
47.245.114.163,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.78.1,2052,2052,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.75.113,2082,2082,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.139.13,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.51.211,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.00
47.237.0.31,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.111.175,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.120.87,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.199.220,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.126.240,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.6.150,2052,2052,false,SIN,Asia Pacific,Singapore,6,0.00
47.237.11.182,2082,2082,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.111.175,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.180.51,2052,2052,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.198.34,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.222.98,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.165.25,8080,8080,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.107.135,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.126.240,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.49.65,2052,2052,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.0.48,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.142.191,80,80,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.99.169,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
47.245.96.80,8080,8080,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.60.54,80,80,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.9.152,2052,2052,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.139.13,2052,2052,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.111.175,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.202.130,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
47.245.96.80,2052,2052,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.102.102,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.237.90,2082,2082,false,SIN,Asia Pacific,Singapore,6,0.00
47.237.86.185,80,80,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.99.169,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.113.232,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.177.205,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.139.13,2082,2082,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.237.250,8080,8080,false,SIN,Asia Pacific,Singapore,6,0.00
47.245.105.224,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.0.162,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.5.10,2082,2082,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.111.147,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.111.147,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.117.198,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.210.64,80,80,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.93.176,8080,8080,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.10.182,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.170.225,80,80,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.237.250,8080,8080,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.60.54,8080,8080,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.229.190,2082,2082,false,SIN,Asia Pacific,Singapore,6,0.00
8.222.222.64,2082,2082,false,SIN,Asia Pacific,Singapore,6,0.00
47.245.126.151,80,80,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.120.87,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.163.195,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
47.237.84.173,2052,2052,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.40.37,2052,2052,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.83.201,2082,2082,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.110.81,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.142.191,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.150.13,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.11.158,80,80,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.210.57,2086,2086,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.194.170,8080,8080,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.210.57,80,80,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.67.133,8080,8080,false,SIN,Asia Pacific,Singapore,7,0.00
47.236.166.131,80,80,false,SIN,Asia Pacific,Singapore,7,0.00
47.245.126.151,2082,2082,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.147.58,8080,8080,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.139.13,8880,8880,false,SIN,Asia Pacific,Singapore,7,0.00
47.236.97.90,2095,2095,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.210.57,2095,2095,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.163.195,2082,2082,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.248.47,8080,8080,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.122.55,8080,8080,false,SIN,Asia Pacific,Singapore,7,0.00
47.245.86.230,2086,2086,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.210.64,2082,2082,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.77.222,8080,8080,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.6.150,2082,2082,false,SIN,Asia Pacific,Singapore,7,0.00
47.237.11.182,80,80,false,SIN,Asia Pacific,Singapore,7,0.00
8.222.222.64,2086,2086,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.87.30,8080,8080,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.97.50,2052,2052,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.191.110,8080,8080,false,SIN,Asia Pacific,Singapore,7,0.00
47.236.253.41,2082,2082,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.40.37,80,80,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.120.87,8080,8080,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.42.72,2086,2086,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.99.169,8880,8880,false,SIN,Asia Pacific,Singapore,7,0.00
8.222.144.50,80,80,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.132.64,2086,2086,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.200.145,8080,8080,false,SIN,Asia Pacific,Singapore,7,0.00
8.222.193.65,2082,2082,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.83.71,8080,8080,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.147.58,2052,2052,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.122.55,8880,8880,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.199.220,8880,8880,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.113.232,8880,8880,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.60.54,2052,2052,false,SIN,Asia Pacific,Singapore,7,0.00
47.236.174.206,2095,2095,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.106.156,80,80,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.83.201,80,80,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.198.34,2052,2052,false,SIN,Asia Pacific,Singapore,7,0.00
47.245.118.70,8880,8880,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.51.211,2086,2086,false,SIN,Asia Pacific,Singapore,7,0.00
47.245.84.124,2095,2095,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.161.129,2052,2052,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.106.156,2086,2086,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.235.164,2082,2082,false,SIN,Asia Pacific,Singapore,7,0.00
47.236.87.246,2086,2086,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.126.240,2086,2086,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.42.72,8080,8080,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.60.54,8880,8880,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.200.145,80,80,false,SIN,Asia Pacific,Singapore,7,0.00
47.236.123.133,2095,2095,false,SIN,Asia Pacific,Singapore,7,0.00
8.222.180.86,8880,8880,false,SIN,Asia Pacific,Singapore,7,0.00
47.245.114.163,8080,8080,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.210.64,8880,8880,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.229.190,2052,2052,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.210.57,80,80,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.117.198,2086,2086,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.202.130,8880,8880,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.78.188,2095,2095,false,SIN,Asia Pacific,Singapore,7,0.00
8.222.187.4,8880,8880,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.124.227,2086,2086,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.86.200,8080,8080,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.67.133,2086,2086,false,SIN,Asia Pacific,Singapore,8,0.00
47.237.10.1,80,80,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.87.30,2095,2095,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.11.158,2082,2082,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.84.214,2086,2086,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.132.64,8080,8080,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.114.201,2095,2095,false,SIN,Asia Pacific,Singapore,8,0.00
8.222.191.138,8080,8080,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.209.14,80,80,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.86.200,8880,8880,false,SIN,Asia Pacific,Singapore,8,0.00
47.236.189.92,8880,8880,false,SIN,Asia Pacific,Singapore,8,0.00
8.222.165.117,8080,8080,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.117.198,2095,2095,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.240.160,80,80,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.42.72,2095,2095,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.198.139,8880,8880,false,SIN,Asia Pacific,Singapore,8,0.00
47.236.75.113,2095,2095,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.248.47,2086,2086,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.110.81,80,80,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.147.58,2082,2082,false,SIN,Asia Pacific,Singapore,8,0.00
47.236.165.25,8880,8880,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.220.88,2086,2086,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.199.220,2082,2082,false,SIN,Asia Pacific,Singapore,8,0.00
8.222.249.190,2052,2052,false,SIN,Asia Pacific,Singapore,8,0.00
47.236.117.48,2095,2095,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.42.72,2052,2052,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.11.158,2095,2095,false,SIN,Asia Pacific,Singapore,8,0.00
8.222.137.192,80,80,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.124.227,2052,2052,false,SIN,Asia Pacific,Singapore,8,0.00
8.222.222.64,2052,2052,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.97.50,8880,8880,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.170.232,2095,2095,false,SIN,Asia Pacific,Singapore,8,0.00
8.222.215.228,2086,2086,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.111.147,8080,8080,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.104.37,8880,8880,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.210.64,2052,2052,false,SIN,Asia Pacific,Singapore,8,0.00
47.236.144.48,2095,2095,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.111.147,2052,2052,false,SIN,Asia Pacific,Singapore,8,0.00
47.237.0.31,2086,2086,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.201.8,2086,2086,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.126.240,80,80,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.200.145,2095,2095,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.191.40,8880,8880,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.107.135,8880,8880,false,SIN,Asia Pacific,Singapore,8,0.00
8.222.162.45,2095,2095,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.201.8,2095,2095,false,SIN,Asia Pacific,Singapore,8,0.00
8.222.249.190,2095,2095,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.40.37,2095,2095,false,SIN,Asia Pacific,Singapore,8,0.00
47.236.75.152,8080,8080,false,SIN,Asia Pacific,Singapore,8,0.00
47.236.166.131,8080,8080,false,SIN,Asia Pacific,Singapore,8,0.00
47.236.123.133,2086,2086,false,SIN,Asia Pacific,Singapore,8,0.00
8.222.244.192,2082,2082,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.161.129,2086,2086,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.248.47,80,80,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.1.92,8080,8080,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.78.188,8080,8080,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.40.37,8080,8080,false,SIN,Asia Pacific,Singapore,8,0.00
8.222.215.228,8080,8080,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.0.48,2086,2086,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.114.201,2082,2082,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.126.240,8080,8080,false,SIN,Asia Pacific,Singapore,8,0.00
8.222.134.170,2082,2082,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.124.227,2086,2086,false,SIN,Asia Pacific,Singapore,8,0.00
47.237.0.31,80,80,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.50.180,2052,2052,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.237.250,2082,2082,false,SIN,Asia Pacific,Singapore,8,0.00
47.236.150.13,2052,2052,false,SIN,Asia Pacific,Singapore,8,0.00
47.236.167.231,80,80,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.5.10,2095,2095,false,SIN,Asia Pacific,Singapore,8,0.00
47.236.146.249,2095,2095,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.111.175,8080,8080,false,SIN,Asia Pacific,Singapore,8,0.00
47.236.172.95,2086,2086,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.77.222,80,80,false,SIN,Asia Pacific,Singapore,8,0.00
47.236.145.85,80,80,false,SIN,Asia Pacific,Singapore,8,0.00
47.237.95.140,2086,2086,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.78.1,2082,2082,false,SIN,Asia Pacific,Singapore,8,0.00
47.236.174.206,2052,2052,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.198.139,80,80,false,SIN,Asia Pacific,Singapore,9,0.00
8.219.106.156,2095,2095,false,SIN,Asia Pacific,Singapore,9,0.00
8.219.198.34,8080,8080,false,SIN,Asia Pacific,Singapore,9,0.00
8.219.201.8,8080,8080,false,SIN,Asia Pacific,Singapore,9,0.00
8.219.200.145,2052,2052,false,SIN,Asia Pacific,Singapore,9,0.00
47.236.205.188,2052,2052,false,SIN,Asia Pacific,Singapore,9,0.00
8.219.163.195,80,80,false,SIN,Asia Pacific,Singapore,9,0.00
8.219.174.142,80,80,false,SIN,Asia Pacific,Singapore,9,0.00
47.236.144.208,2095,2095,false,SIN,Asia Pacific,Singapore,9,0.00
47.236.117.48,2052,2052,false,SIN,Asia Pacific,Singapore,9,0.00
8.219.199.220,8080,8080,false,SIN,Asia Pacific,Singapore,9,0.00
47.236.118.216,2086,2086,false,SIN,Asia Pacific,Singapore,9,0.00
47.237.125.8,2086,2086,false,SIN,Asia Pacific,Singapore,9,0.00
8.219.99.169,2082,2082,false,SIN,Asia Pacific,Singapore,9,0.00
8.219.83.201,80,80,false,SIN,Asia Pacific,Singapore,9,0.00
8.219.50.180,8080,8080,false,SIN,Asia Pacific,Singapore,9,0.00
8.219.100.168,8080,8080,false,SIN,Asia Pacific,Singapore,9,0.00
47.236.168.17,2082,2082,false,SIN,Asia Pacific,Singapore,9,0.00
8.219.235.164,2052,2052,false,SIN,Asia Pacific,Singapore,9,0.00
8.219.199.220,8080,8080,false,SIN,Asia Pacific,Singapore,9,0.00
47.236.202.91,8880,8880,false,SIN,Asia Pacific,Singapore,9,0.00
8.219.86.200,2086,2086,false,SIN,Asia Pacific,Singapore,9,0.00
47.237.0.31,2086,2086,false,SIN,Asia Pacific,Singapore,9,0.00
8.219.11.158,8080,8080,false,SIN,Asia Pacific,Singapore,9,0.00
8.219.51.211,2095,2095,false,SIN,Asia Pacific,Singapore,9,0.00
8.219.107.135,8080,8080,false,SIN,Asia Pacific,Singapore,9,0.00
8.219.200.145,2086,2086,false,SIN,Asia Pacific,Singapore,9,0.00
8.219.77.222,2082,2082,false,SIN,Asia Pacific,Singapore,9,0.00
8.219.210.64,2095,2095,false,SIN,Asia Pacific,Singapore,9,0.00
8.222.150.197,2086,2086,false,SIN,Asia Pacific,Singapore,9,0.00
8.219.42.72,2086,2086,false,SIN,Asia Pacific,Singapore,9,0.00
