IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.238.35.50,2053,2053,true,HKG,Asia Pacific,Hong Kong,91,2.37
47.243.234.9,2053,2053,true,HKG,Asia Pacific,Hong Kong,76,2.37
8.217.239.116,2096,2096,true,HKG,Asia Pacific,Hong Kong,73,2.36
47.245.118.70,2096,2096,true,SIN,Asia Pacific,Singapore,62,2.35
8.217.154.218,2096,2096,true,HKG,Asia Pacific,Hong Kong,51,2.35
8.219.66.156,2087,2087,true,NRT,Asia Pacific,Tokyo,132,2.33
8.219.201.245,2087,2087,true,SIN,Asia Pacific,Singapore,46,2.31
47.243.27.217,2053,2053,true,HKG,Asia Pacific,Hong Kong,72,2.31
47.76.243.157,80,443,true,SIN,Asia Pacific,Singapore,45,2.31
8.219.240.160,443,443,true,SIN,Asia Pacific,Singapore,74,2.30
47.76.227.128,2053,2053,true,HKG,Asia Pacific,Hong Kong,99,2.30
8.217.72.0,2053,2053,true,HKG,Asia Pacific,Hong Kong,91,2.29
47.76.49.246,2096,2096,true,HKG,Asia Pacific,Hong Kong,45,2.29
8.218.204.128,2087,2087,true,HKG,Asia Pacific,Hong Kong,142,2.27
47.242.79.71,8443,8443,true,HKG,Asia Pacific,Hong Kong,43,2.27
47.236.125.62,2053,2053,true,NRT,Asia Pacific,Tokyo,115,2.26
47.242.171.94,2083,2083,true,HKG,Asia Pacific,Hong Kong,53,2.24
8.218.155.238,8443,8443,true,HKG,Asia Pacific,Hong Kong,45,2.23
47.243.203.119,2053,2053,true,HKG,Asia Pacific,Hong Kong,58,2.23
47.242.36.78,2087,2087,true,HKG,Asia Pacific,Hong Kong,68,2.23
8.217.121.207,8443,8443,true,HKG,Asia Pacific,Hong Kong,59,2.22
47.242.125.241,2053,2053,true,HKG,Asia Pacific,Hong Kong,85,2.20
8.218.81.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,40,2.18
8.210.65.1,2087,2087,true,HKG,Asia Pacific,Hong Kong,38,2.18
8.219.40.37,2083,2083,true,SIN,Asia Pacific,Singapore,46,2.15
8.222.187.4,2087,2087,true,SIN,Asia Pacific,Singapore,51,2.15
47.236.75.163,8443,443,true,SIN,Asia Pacific,Singapore,18,2.14
47.89.149.186,8443,443,true,IAD,North America,Ashburn,241,2.13
8.219.153.237,2087,2087,true,NRT,Asia Pacific,Tokyo,127,2.12
47.245.102.52,2096,2096,true,SIN,Asia Pacific,Singapore,3,2.12
8.210.146.108,2083,2083,true,HKG,Asia Pacific,Hong Kong,40,2.10
47.236.75.163,8443,443,true,SIN,Asia Pacific,Singapore,63,2.09
8.217.91.121,2083,2083,true,HKG,Asia Pacific,Hong Kong,53,2.09
8.217.251.62,2096,2096,true,HKG,Asia Pacific,Hong Kong,106,2.08
47.76.26.26,2096,2096,true,HKG,Asia Pacific,Hong Kong,98,2.08
8.219.66.156,2096,2096,true,NRT,Asia Pacific,Tokyo,129,2.07
47.236.75.113,2083,2083,true,SIN,Asia Pacific,Singapore,68,2.06
8.219.142.191,2083,2083,true,SIN,Asia Pacific,Singapore,70,2.05
47.243.206.150,8443,8443,true,HKG,Asia Pacific,Hong Kong,46,2.04
8.210.65.1,2096,2096,true,HKG,Asia Pacific,Hong Kong,67,2.04
8.218.1.163,8443,8443,true,HKG,Asia Pacific,Hong Kong,75,2.03
47.238.43.79,2053,2053,true,HKG,Asia Pacific,Hong Kong,90,2.03
47.237.94.140,2053,2053,true,SIN,Asia Pacific,Singapore,69,2.03
8.218.18.235,8443,8443,true,HKG,Asia Pacific,Hong Kong,71,2.00
47.243.27.217,2087,2087,true,HKG,Asia Pacific,Hong Kong,85,1.99
8.218.18.235,2096,2096,true,HKG,Asia Pacific,Hong Kong,63,1.97
47.243.139.243,8443,8443,true,HKG,Asia Pacific,Hong Kong,58,1.96
8.217.250.5,8443,8443,true,HKG,Asia Pacific,Hong Kong,54,1.96
47.243.26.83,8443,8443,true,HKG,Asia Pacific,Hong Kong,65,1.95
8.219.153.237,2087,2087,true,NRT,Asia Pacific,Tokyo,141,1.93
47.236.125.62,2083,2083,true,NRT,Asia Pacific,Tokyo,116,1.92
47.236.237.90,2096,2096,true,SIN,Asia Pacific,Singapore,69,1.91
47.236.197.190,8443,443,true,SIN,Asia Pacific,Singapore,71,1.89
47.76.29.115,2096,2096,true,HKG,Asia Pacific,Hong Kong,48,1.87
47.76.94.15,2096,2096,true,HKG,Asia Pacific,Hong Kong,96,1.85
47.237.121.38,8443,8443,true,SIN,Asia Pacific,Singapore,78,1.83
47.238.131.39,2087,2087,true,HKG,Asia Pacific,Hong Kong,54,1.81
8.219.220.88,8443,8443,true,SIN,Asia Pacific,Singapore,58,1.78
47.242.119.104,2053,2053,true,HKG,Asia Pacific,Hong Kong,75,1.78
47.238.131.39,2087,2087,true,HKG,Asia Pacific,Hong Kong,65,1.77
8.208.11.119,8443,443,true,LHR,Europe,London,176,1.75
47.238.6.102,2087,2087,true,HKG,Asia Pacific,Hong Kong,76,1.75
47.243.74.220,2053,2053,true,HKG,Asia Pacific,Hong Kong,78,1.73
47.243.255.224,2096,2096,true,HKG,Asia Pacific,Hong Kong,76,1.73
47.76.37.57,2096,2096,true,HKG,Asia Pacific,Hong Kong,90,1.72
47.243.243.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,98,1.70
47.242.202.230,443,443,true,HKG,Asia Pacific,Hong Kong,45,1.70
47.238.131.39,443,443,true,HKG,Asia Pacific,Hong Kong,48,1.68
47.76.243.157,80,443,true,SIN,Asia Pacific,Singapore,64,1.68
8.218.74.119,2053,2053,true,HKG,Asia Pacific,Hong Kong,73,1.67
47.243.206.150,2053,2053,true,HKG,Asia Pacific,Hong Kong,52,1.66
47.76.225.255,2087,2087,true,HKG,Asia Pacific,Hong Kong,42,1.63
8.219.98.13,443,443,true,SIN,Asia Pacific,Singapore,78,1.61
8.222.193.65,2087,2087,true,SIN,Asia Pacific,Singapore,50,1.57
47.237.84.173,2087,2087,true,SIN,Asia Pacific,Singapore,65,1.57
8.219.66.156,2053,2053,true,NRT,Asia Pacific,Tokyo,137,1.57
8.218.65.237,8443,8443,true,HKG,Asia Pacific,Hong Kong,63,1.56
8.217.149.28,2083,2083,true,HKG,Asia Pacific,Hong Kong,40,1.56
8.218.142.253,2083,2083,true,HKG,Asia Pacific,Hong Kong,48,1.56
47.76.49.246,443,443,true,HKG,Asia Pacific,Hong Kong,68,1.56
47.76.29.115,2083,2083,true,HKG,Asia Pacific,Hong Kong,39,1.54
47.236.80.110,8443,8443,true,SIN,Asia Pacific,Singapore,40,1.52
47.242.183.7,8443,8443,true,HKG,Asia Pacific,Hong Kong,66,1.51
8.219.153.237,2096,2096,true,NRT,Asia Pacific,Tokyo,134,1.51
8.219.153.237,8443,8443,true,NRT,Asia Pacific,Tokyo,176,1.51
47.89.149.186,8443,443,true,IAD,North America,Ashburn,235,1.49
47.76.189.214,443,443,true,HKG,Asia Pacific,Hong Kong,36,1.49
47.243.90.180,2053,2053,true,HKG,Asia Pacific,Hong Kong,68,1.48
8.217.121.207,2087,2087,true,HKG,Asia Pacific,Hong Kong,63,1.48
8.219.202.130,2083,2083,true,SIN,Asia Pacific,Singapore,119,1.48
8.210.100.23,2053,2053,true,HKG,Asia Pacific,Hong Kong,61,1.44
8.218.98.75,2053,2053,true,HKG,Asia Pacific,Hong Kong,50,1.43
8.210.43.213,8443,8443,true,HKG,Asia Pacific,Hong Kong,55,1.43
8.222.193.65,2087,2087,true,SIN,Asia Pacific,Singapore,73,1.42
8.219.66.156,8443,8443,true,NRT,Asia Pacific,Tokyo,150,1.39
47.245.102.52,2083,2083,true,SIN,Asia Pacific,Singapore,46,1.37
47.245.96.80,2096,2096,true,SIN,Asia Pacific,Singapore,38,1.36
47.238.6.102,2096,2096,true,HKG,Asia Pacific,Hong Kong,66,1.36
8.218.146.204,2053,2053,true,HKG,Asia Pacific,Hong Kong,78,1.35
8.219.66.156,8443,8443,true,NRT,Asia Pacific,Tokyo,125,1.34
47.242.174.27,2087,2087,true,HKG,Asia Pacific,Hong Kong,96,1.34
8.219.153.237,2053,2053,true,NRT,Asia Pacific,Tokyo,123,1.34
47.238.131.39,443,443,true,HKG,Asia Pacific,Hong Kong,36,1.32
47.236.125.62,2096,2096,true,NRT,Asia Pacific,Tokyo,204,1.31
8.218.81.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,64,1.26
8.218.98.75,2083,2083,true,HKG,Asia Pacific,Hong Kong,70,1.26
47.76.100.62,443,443,true,HKG,Asia Pacific,Hong Kong,55,1.23
47.236.125.62,2096,2096,true,NRT,Asia Pacific,Tokyo,185,1.19
8.210.100.23,2053,2053,true,HKG,Asia Pacific,Hong Kong,123,1.19
8.219.106.156,443,443,true,SIN,Asia Pacific,Singapore,70,1.19
47.76.189.102,2096,2096,true,HKG,Asia Pacific,Hong Kong,81,1.19
47.76.218.163,443,443,true,HKG,Asia Pacific,Hong Kong,85,1.18
8.218.136.25,8443,8443,true,HKG,Asia Pacific,Hong Kong,113,1.14
47.76.33.40,2096,2096,true,HKG,Asia Pacific,Hong Kong,54,1.13
47.243.243.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,54,1.08
47.236.125.62,2087,2087,true,NRT,Asia Pacific,Tokyo,152,1.06
47.76.218.163,443,443,true,HKG,Asia Pacific,Hong Kong,58,1.05
8.219.98.13,2083,2083,true,SIN,Asia Pacific,Singapore,36,0.98
47.90.141.204,443,443,true,LAX,North America,Los Angeles,234,0.95
8.219.66.156,2053,2053,true,NRT,Asia Pacific,Tokyo,157,0.93
8.219.66.156,2087,2087,true,NRT,Asia Pacific,Tokyo,157,0.92
47.76.33.40,2087,2087,true,HKG,Asia Pacific,Hong Kong,45,0.92
8.218.211.17,2053,2053,true,HKG,Asia Pacific,Hong Kong,99,0.85
47.76.189.102,2083,2083,true,HKG,Asia Pacific,Hong Kong,49,0.79
8.218.85.128,2096,2096,true,HKG,Asia Pacific,Hong Kong,73,0.78
8.219.66.156,2096,2096,true,NRT,Asia Pacific,Tokyo,126,0.78
47.236.181.185,8443,443,true,SIN,Asia Pacific,Singapore,42,0.77
8.218.63.172,443,443,true,HKG,Asia Pacific,Hong Kong,97,0.76
8.218.178.79,2087,2087,true,HKG,Asia Pacific,Hong Kong,49,0.73
47.236.125.62,2083,2083,true,NRT,Asia Pacific,Tokyo,140,0.73
8.219.153.237,2083,2083,true,NRT,Asia Pacific,Tokyo,154,0.68
47.76.33.40,2053,2053,true,HKG,Asia Pacific,Hong Kong,39,0.67
8.218.243.95,2083,2083,true,HKG,Asia Pacific,Hong Kong,139,0.64
47.76.245.164,80,443,true,SIN,Asia Pacific,Singapore,75,0.64
8.218.204.128,2053,2053,true,HKG,Asia Pacific,Hong Kong,114,0.64
47.242.176.185,443,443,true,HKG,Asia Pacific,Hong Kong,33,0.59
47.89.244.253,443,443,true,SJC,North America,San Jose,182,0.57
8.219.240.160,8443,8443,true,SIN,Asia Pacific,Singapore,34,0.57
8.217.193.25,8443,8443,true,HKG,Asia Pacific,Hong Kong,61,0.52
47.236.125.62,2053,2053,true,NRT,Asia Pacific,Tokyo,201,0.51
47.242.59.216,8443,8443,true,HKG,Asia Pacific,Hong Kong,64,0.49
8.218.98.75,8443,8443,true,HKG,Asia Pacific,Hong Kong,56,0.46
8.218.11.90,2053,2053,true,HKG,Asia Pacific,Hong Kong,87,0.31
8.217.181.213,2083,2083,true,HKG,Asia Pacific,Hong Kong,59,0.30
47.57.14.118,443,443,true,SJC,North America,San Jose,74,0.24
47.57.14.118,443,443,true,SJC,North America,San Jose,48,0.23
8.218.148.106,443,443,true,HKG,Asia Pacific,Hong Kong,41,0.17
8.218.63.172,443,443,true,HKG,Asia Pacific,Hong Kong,74,0.11
149.129.8.215,443,443,true,SJC,North America,San Jose,103,0.04
8.219.240.160,2053,2053,true,SIN,Asia Pacific,Singapore,53,0.02
8.210.92.27,443,443,true,HKG,Asia Pacific,Hong Kong,49,0.01
8.210.92.27,443,443,true,HKG,Asia Pacific,Hong Kong,101,0.01
8.219.240.160,2087,2087,true,SIN,Asia Pacific,Singapore,77,0.01
47.57.13.107,443,443,true,HKG,Asia Pacific,Hong Kong,58,0.01
47.57.13.107,443,443,true,HKG,Asia Pacific,Hong Kong,45,0.01
8.219.237.250,2086,2086,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.11.158,8880,8880,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.215.228,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.00
47.245.102.52,2095,2095,false,SIN,Asia Pacific,Singapore,3,0.00
47.245.84.124,2095,2095,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.83.201,2086,2086,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.235.164,2052,2052,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.235.164,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.237.250,80,80,false,SIN,Asia Pacific,Singapore,3,0.00
47.245.84.124,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.00
47.245.102.52,2086,2086,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.229.190,2086,2086,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.210.64,80,80,false,SIN,Asia Pacific,Singapore,3,0.00
47.237.11.182,8880,8880,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.215.228,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.136.247,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.00
47.236.158.158,2052,2052,false,SIN,Asia Pacific,Singapore,3,0.00
47.245.102.52,2052,2052,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.244.192,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.5.10,2095,2095,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.240.160,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.11.158,8880,8880,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.215.228,2095,2095,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.51.211,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.00
47.245.96.80,2095,2095,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.84.214,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.132.64,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.00
47.245.84.124,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.00
47.236.158.158,2086,2086,false,SIN,Asia Pacific,Singapore,4,0.00
47.237.8.82,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.0.48,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.42.72,8880,8880,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.210.64,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.237.250,8880,8880,false,SIN,Asia Pacific,Singapore,4,0.00
47.245.114.163,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.00
47.236.75.113,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.222.64,2086,2086,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.220.88,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.00
47.236.144.208,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.215.228,8880,8880,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.193.65,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.00
47.245.114.163,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.124.227,2086,2086,false,SIN,Asia Pacific,Singapore,4,0.00
47.245.105.224,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.00
47.237.0.31,2095,2095,false,SIN,Asia Pacific,Singapore,4,0.00
47.236.253.41,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.00
47.245.105.224,80,80,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.208.38,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.00
47.245.96.80,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.83.71,8880,8880,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.215.228,2086,2086,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.198.139,80,80,false,SIN,Asia Pacific,Singapore,4,0.00
47.245.126.151,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.00
47.245.102.52,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.00
47.245.86.230,2095,2095,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.84.214,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.40.37,2095,2095,false,SIN,Asia Pacific,Singapore,4,0.00
47.236.253.41,8880,8880,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.87.30,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.00
47.237.11.182,80,80,false,SIN,Asia Pacific,Singapore,4,0.00
47.237.95.140,2086,2086,false,SIN,Asia Pacific,Singapore,4,0.00
47.236.97.90,2086,2086,false,SIN,Asia Pacific,Singapore,4,0.00
47.245.86.230,8880,8880,false,SIN,Asia Pacific,Singapore,5,0.00
47.237.95.140,8880,8880,false,SIN,Asia Pacific,Singapore,5,0.00
47.245.84.124,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
47.237.8.82,80,80,false,SIN,Asia Pacific,Singapore,5,0.00
47.236.75.152,2095,2095,false,SIN,Asia Pacific,Singapore,5,0.00
47.237.121.38,2095,2095,false,SIN,Asia Pacific,Singapore,5,0.00
47.236.104.11,2095,2095,false,SIN,Asia Pacific,Singapore,5,0.00
47.236.205.188,80,80,false,SIN,Asia Pacific,Singapore,5,0.00
47.245.126.151,8080,8080,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.83.201,80,80,false,SIN,Asia Pacific,Singapore,5,0.00
47.245.86.230,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
47.245.126.151,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.93.5,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
47.237.125.8,8080,8080,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.40.37,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
47.236.144.48,8080,8080,false,SIN,Asia Pacific,Singapore,5,0.00
47.236.205.188,8080,8080,false,SIN,Asia Pacific,Singapore,5,0.00
47.237.100.206,80,80,false,SIN,Asia Pacific,Singapore,5,0.00
47.245.86.230,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.229.190,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.00
47.236.180.24,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
47.236.118.216,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.42.72,2095,2095,false,SIN,Asia Pacific,Singapore,5,0.00
47.236.158.158,8080,8080,false,SIN,Asia Pacific,Singapore,5,0.00
47.245.96.80,80,80,false,SIN,Asia Pacific,Singapore,5,0.00
47.245.84.124,8880,8880,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.229.190,2095,2095,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.40.37,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.00
47.236.144.48,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.229.190,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.139.13,8080,8080,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.126.240,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.42.72,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.97.50,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
47.245.114.163,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.77.222,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.00
47.237.94.140,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.00
47.236.130.95,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
47.245.118.70,2095,2095,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.235.164,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.174.142,8080,8080,false,SIN,Asia Pacific,Singapore,5,0.00
47.236.144.196,2095,2095,false,SIN,Asia Pacific,Singapore,5,0.00
47.236.170.54,80,80,false,SIN,Asia Pacific,Singapore,5,0.00
47.236.205.188,2095,2095,false,SIN,Asia Pacific,Singapore,5,0.00
47.245.118.70,8880,8880,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.229.190,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.198.139,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
47.236.150.13,80,80,false,SIN,Asia Pacific,Singapore,5,0.00
47.236.172.95,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
47.237.11.182,8080,8080,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.229.190,8080,8080,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.87.30,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
47.245.126.151,80,80,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.201.8,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
47.245.105.224,8880,8880,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.189.143,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.6.150,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.00
47.236.167.231,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.189.143,80,80,false,SIN,Asia Pacific,Singapore,5,0.00
47.236.145.85,2095,2095,false,SIN,Asia Pacific,Singapore,5,0.00
47.236.180.24,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.111.147,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
47.237.100.206,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.51.211,80,80,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.118.216,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
47.245.118.70,80,80,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.164.215,8080,8080,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.150.13,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.144.156,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.00
47.245.114.163,80,80,false,SIN,Asia Pacific,Singapore,6,0.00
47.245.86.230,80,80,false,SIN,Asia Pacific,Singapore,6,0.00
47.245.114.163,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.164.215,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
47.237.83.20,80,80,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.167.231,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.117.48,80,80,false,SIN,Asia Pacific,Singapore,6,0.00
47.245.118.70,2082,2082,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.99.169,2052,2052,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.144.48,80,80,false,SIN,Asia Pacific,Singapore,6,0.00
8.222.208.38,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.210.64,80,80,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.149.107,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
8.222.222.64,80,80,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.67.133,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.118.216,2052,2052,false,SIN,Asia Pacific,Singapore,6,0.00
8.222.215.228,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
47.237.86.185,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
8.222.208.38,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.0.48,80,80,false,SIN,Asia Pacific,Singapore,6,0.00
47.245.126.151,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.42.72,8080,8080,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.172.95,8080,8080,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.132.64,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.1.92,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.161.129,2082,2082,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.75.113,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.172.71,2082,2082,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.235.164,2082,2082,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.6.150,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.144.208,8080,8080,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.83.71,2082,2082,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.166.131,2082,2082,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.93.176,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.209.14,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.201.8,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.00
47.245.118.70,8080,8080,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.191.110,2052,2052,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.202.91,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.80.110,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.111.175,80,80,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.172.71,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.144.156,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.201.245,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.4.122,80,80,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.5.10,8080,8080,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.194.170,8080,8080,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.60.54,8080,8080,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.158.158,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.00
47.237.0.31,8080,8080,false,SIN,Asia Pacific,Singapore,6,0.00
8.222.249.190,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.00
8.222.214.231,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
47.237.0.31,80,80,false,SIN,Asia Pacific,Singapore,6,0.00
8.222.214.231,80,80,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.191.110,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.00
47.237.100.206,2052,2052,false,SIN,Asia Pacific,Singapore,6,0.00
47.245.105.224,8080,8080,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.83.201,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.170.232,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.170.54,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.130.95,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.102.102,2082,2082,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.166.131,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.166.131,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
47.237.82.15,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.110.81,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
47.245.84.124,80,80,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.174.206,2052,2052,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.253.41,2052,2052,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.161.129,80,80,false,SIN,Asia Pacific,Singapore,7,0.00
